CustomerID,Name,Age,Gender,Country,IncomeLevel,CustomerTier,Date,Product Type,Channel Type,Order Amount,support_interacation_count,problem type,support_resolution_time,resolution_satisfication,website_logins/day,browsing_time/hr,email_open_rate,ChurnIndicator
7797,Henriette Elcome,47,Female,India,High,Bronze,06-05-2024,Makeup,Offline,1867,7,Side Effects,2,4,8,2.5,5,0
7798,Stefanie Doley,60,Male,India,Medium,Platinum,5/26/2024,Skincare,Online,953,7,Late Delivery,16,10,7,4.7,1,1
7799,Cart Danet,57,Female,United States,Medium,Silver,8/30/2023,Haircare,Offline,4603,9,Product Quality,9,4,3,4.3,3,1
7800,Euphemia Drage,85,Female,India,Medium,Silver,6/17/2024,Skincare,Online,3003,6,Product Quality,5,4,0,2.3,4,0
7801,Ashli Batrip,13,Female,United States,Low,Gold,02-06-2024,Skincare,Offline,9100,4,Product Quality,6,1,4,1.2,2,1
7802,Curr Mahon,53,Female,United States,Medium,Gold,12/24/2023,Makeup,Offline,10092,7,Product Quality,4,3,9,0.4,6,1
7803,Estevan Blakely,50,Transgender,India,Low,Gold,5/21/2023,Skincare,Offline,10476,7,Side Effects,6,10,3,5.5,1,1
7804,Sharon Jerram,20,Female,Hong Kong,Low,Silver,8/31/2023,BodyCare,Offline,1055,1,Wrong Item Received,9,5,5,0.6,4,0
7805,Emelda Deftie,78,Female,India,Medium,Gold,4/29/2024,Makeup,Online,10568,5,Product Quality,17,7,4,3.6,5,0
7806,Whitman Hartford,41,Male,Japan,Medium,Platinum,7/27/2023,Skincare,Offline,794,5,Wrong Item Received,2,2,8,3.0,0,1
7807,Neddie Smorthit,9,Female,Hong Kong,Low,Silver,3/20/2023,Skincare,Offline,10416,3,Product Quality,22,8,1,5.4,1,0
7808,Jacki Brissard,68,Male,India,Medium,Platinum,5/20/2024,Makeup,Online,7386,5,Late Delivery,4,2,3,2.9,0,1
7809,Augustin Philipard,10,Female,Singapore,Low,Gold,8/17/2023,Skincare,Online,2262,2,Product Quality,21,8,5,4.3,1,1
7810,Mikael Longmire,36,Male,United States,High,Silver,7/30/2024,BodyCare,Online,2386,1,Product Quality,20,1,0,3.4,3,1
7811,Janet Masserel,28,Female,India,Low,Gold,11-03-2024,Skincare,Online,9967,2,Product Quality,4,7,4,1.1,3,1
7812,Gibby Pocklington,47,Transgender,India,Medium,Gold,7/31/2024,Haircare,Online,3847,2,Product Quality,20,6,10,5.2,0,1
7813,Leeland Riddel,24,Male,India,Low,Silver,03-12-2023,Skincare,Offline,9819,10,Late Delivery,21,4,10,0.3,5,1
7814,Saul Deverick,70,Male,India,Low,Platinum,11/22/2023,Makeup,Online,4952,4,Late Delivery,20,9,1,2.8,0,1
7815,Felisha Ship,84,Male,Singapore,High,Silver,06-10-2023,Skincare,Online,7937,5,Side Effects,3,4,6,0.6,2,1
7816,Koo Bugbee,23,Male,Canada,High,Silver,2/15/2023,Haircare,Online,7718,7,Product Quality,10,3,3,1.7,3,1
7817,Dedra Espinosa,84,Female,India,Medium,Gold,8/20/2024,BodyCare,Online,10948,9,Side Effects,10,6,2,2.6,5,1
7818,Alick Yakubowicz,14,Female,India,Medium,Platinum,4/29/2023,Makeup,Online,8834,7,Side Effects,16,6,3,0.2,2,1
7819,Gordie Dumphreys,53,Male,India,Medium,Gold,8/17/2024,Makeup,Offline,9758,3,Late Delivery,10,2,0,5.8,4,1
7820,Aileen Crees,23,Female,India,Medium,Gold,08-12-2024,Makeup,Online,10922,2,Side Effects,2,4,3,0.4,6,1
7821,Urbanus Jacke,54,Male,Australia,Low,Gold,11/13/2024,Makeup,Offline,6280,2,Product Quality,9,3,10,4.8,5,1
7822,Kata Whiteson,46,Transgender,India,Low,Silver,3/21/2024,Skincare,Offline,2183,1,Late Delivery,20,6,5,3.5,2,1
7823,Mil Dumphry,14,Male,Singapore,Medium,Silver,06-07-2023,Makeup,Offline,5579,2,Side Effects,16,3,6,3.0,4,1
7824,Jabez Fitchew,12,Female,Australia,Low,Gold,12/29/2023,Makeup,Online,8178,4,Product Quality,24,8,3,5.7,6,1
7825,Anne-marie Torbard,8,Female,India,Low,Silver,01-02-2023,Makeup,Online,1817,5,Product Quality,6,2,8,4.5,6,1
7826,Monique Criple,84,Male,India,Medium,Gold,4/24/2023,Skincare,Offline,9189,2,Product Quality,22,9,9,0.3,4,0
7827,Tamiko Priest,53,Female,Hong Kong,Medium,Gold,11/22/2023,Makeup,Online,2800,7,Product Quality,7,3,0,1.7,2,1
7828,Marlin Mora,66,Female,Japan,Medium,Gold,07-03-2023,Makeup,Online,6962,7,Late Delivery,8,1,4,1.3,3,1
7829,Jaquelyn MacInherney,54,Female,India,High,Gold,07-07-2023,Haircare,Online,4374,8,Product Quality,21,1,3,0.4,6,1
7830,Carilyn Jacquemet,60,Female,Singapore,High,Bronze,2/26/2023,Skincare,Online,3996,9,Product Quality,9,10,7,5.1,0,1
7831,Dolly Fricke,55,Male,Canada,Low,Gold,08-12-2024,Haircare,Online,10560,6,Product Quality,9,8,6,3.5,3,1
7832,Manon Maffeo,48,Male,United States,High,Silver,07-02-2023,Haircare,Offline,3903,2,Product Quality,3,1,7,5.5,0,1
7833,Constantino Shoebotham,20,Female,United States,Low,Gold,04-10-2023,Makeup,Online,982,8,Product Quality,14,10,7,3.9,6,0
7834,Mufi Borton,63,Male,India,Medium,Gold,05-07-2023,Haircare,Online,7580,9,Late Delivery,4,1,2,3.7,1,1
7835,Ilysa Jostan,22,Female,United States,Medium,Platinum,1/14/2024,Makeup,Online,9391,4,Product Quality,16,7,2,5.0,3,1
7836,Kara-lynn Harmes,33,Male,India,Medium,Gold,01-03-2024,Skincare,Online,10886,7,Other,13,8,7,4.1,2,1
7837,Gwenore Letson,8,Male,India,Medium,Silver,7/29/2024,Makeup,Online,456,3,Product Quality,20,8,5,4.1,1,1
7838,Tamar Pischoff,57,Female,Australia,Low,Silver,2/28/2023,Skincare,Online,5678,3,Side Effects,1,2,2,2.6,5,1
7839,Mariam Torra,68,Female,Canada,Medium,Gold,08-08-2023,Makeup,Online,10758,6,Product Quality,8,8,1,3.8,0,1
7840,Vivyan Azam,48,Female,United States,Medium,Gold,8/15/2023,Skincare,Online,4361,3,Other,21,8,10,3.3,6,0
7841,Afton Faltin,65,Female,Canada,Medium,Silver,2/19/2023,Makeup,Online,5575,8,Product Quality,19,10,8,0.6,0,1
7842,Ainsley Phippard,43,Female,United States,High,Gold,7/15/2024,Skincare,Online,10394,8,Late Delivery,17,10,7,4.4,1,0
7843,Harrison Condict,20,Female,Canada,Medium,Silver,01-07-2024,Skincare,Online,5530,1,Product Quality,20,7,10,0.2,0,0
7844,Any Skellorne,10,Male,Canada,Medium,Bronze,11-01-2023,Makeup,Offline,4013,2,Product Quality,12,7,1,2.4,4,0
7845,Mahmoud Hubane,41,Male,Qatar,High,Bronze,11-12-2024,Makeup,Online,5828,5,Side Effects,14,8,2,5.2,3,1
7846,Danie McQuaide,35,Female,United Arab Emirates,Medium,Platinum,02-06-2023,Skincare,Online,2451,1,Side Effects,23,4,8,3.5,6,1
7847,Whitman Littledyke,31,Female,India,Low,Gold,8/19/2024,BodyCare,Online,1701,10,Side Effects,2,7,8,3.0,2,1
7848,Sylvia Fitchell,78,Transgender,India,Medium,Platinum,11/14/2023,Skincare,Offline,8474,8,Product Quality,12,3,1,1.6,6,0
7849,Sibylla Easun,18,Female,India,Medium,Platinum,12-12-2023,Makeup,Online,6800,8,Product Quality,22,4,7,4.9,0,1
7850,Glenn Leefe,61,Male,Qatar,Medium,Silver,10-01-2023,BodyCare,Online,1684,9,Product Quality,6,3,8,1.3,6,1
7851,Ike Noden,45,Male,Australia,Medium,Silver,5/27/2023,Makeup,Online,850,1,Product Quality,10,7,3,0.2,3,0
7852,Lorita Harwood,37,Male,United States,Medium,Gold,7/30/2023,BodyCare,Offline,2967,5,Other,3,1,6,2.4,6,1
7853,Claudell Embling,78,Transgender,United States,Medium,Silver,2/26/2023,Skincare,Offline,3676,5,Product Quality,10,3,10,3.9,1,0
7854,Hoyt Burmaster,69,Male,India,Low,Gold,9/22/2024,Skincare,Offline,9879,6,Side Effects,7,9,8,2.3,5,1
7855,Bianka Rickhuss,47,Male,Canada,Medium,Silver,11/23/2024,Makeup,Online,7043,4,Late Delivery,21,10,1,4.3,3,1
7856,Sunny Clother,67,Female,Australia,Medium,Silver,10-06-2023,Makeup,Online,10771,7,Side Effects,22,6,7,0.4,6,1
7857,Bobbi Harrington,12,Female,Singapore,Medium,Gold,6/13/2023,Skincare,Online,9466,6,Product Quality,12,4,4,0.2,1,1
7858,Gerri Liversley,59,Male,India,Low,Gold,2/29/2024,Makeup,Offline,10488,6,Product Quality,20,3,7,0.4,4,0
7859,Mathe Berns,21,Male,Japan,Medium,Silver,9/17/2024,Makeup,Offline,5681,7,Product Quality,19,9,2,3.5,3,0
7860,Gisela Barzen,71,Female,India,Low,Bronze,11/15/2024,Makeup,Online,9850,9,Product Quality,3,4,1,1.6,1,1
7861,Mamie Boram,36,Female,United States,Medium,Gold,10/25/2024,Makeup,Online,1641,6,Late Delivery,8,5,8,3.1,6,1
7862,Alfie Sporle,31,Male,United States,Medium,Gold,07-10-2023,Makeup,Offline,6049,10,Late Delivery,23,2,10,0.3,4,1
7863,Alvinia Wardlow,42,Female,India,Medium,Gold,04-12-2024,Skincare,Online,4601,5,Late Delivery,9,5,1,5.4,2,1
7864,Chick Hasty,40,Male,India,Medium,Gold,04-06-2023,Makeup,Offline,782,9,Wrong Item Received,22,9,7,4.2,6,0
7865,Clarine Shilstone,73,Male,Singapore,Medium,Gold,08-11-2024,Makeup,Offline,9090,3,Product Quality,8,7,4,1.5,5,1
7866,Irvine Burdikin,78,Female,Japan,Medium,Silver,06-09-2024,Skincare,Offline,3796,6,Side Effects,6,1,10,5.9,6,1
7867,Abel Angeli,80,Female,United States,High,Platinum,9/19/2024,Makeup,Online,8286,7,Other,19,5,1,0.8,6,1
7868,Zedekiah Tatteshall,32,Male,India,Low,Gold,07-08-2024,Makeup,Online,3248,7,Side Effects,16,6,2,2.6,0,1
7869,Sidonnie Mostin,39,Male,Australia,Medium,Gold,7/27/2024,Makeup,Online,981,4,Product Quality,8,9,2,5.1,4,0
7870,Wandie Pembridge,84,Female,India,Low,Gold,10/25/2023,Makeup,Online,7724,4,Product Quality,13,7,8,5.8,2,1
7871,Dacy Dungey,54,Female,Hong Kong,High,Silver,08-12-2023,Skincare,Offline,5319,4,Product Quality,3,6,4,0.7,4,1
7872,Tilly Grimley,25,Male,United States,High,Gold,09-04-2023,Skincare,Online,422,9,Product Quality,3,6,8,0.7,0,0
7873,Ansel Rizzetti,64,Male,Singapore,Medium,Platinum,10-06-2024,Makeup,Online,8248,1,Side Effects,13,3,6,3.1,5,0
7874,Burg Tollemache,17,Transgender,India,Medium,Silver,9/27/2024,Makeup,Online,2362,6,Wrong Item Received,15,2,5,6.0,5,1
7875,Linnea Cartmer,30,Female,India,High,Gold,1/20/2024,Skincare,Online,794,6,Product Quality,4,8,10,2.3,2,1
7876,Cherry Russam,40,Male,India,Low,Silver,8/28/2024,Makeup,Online,6547,9,Product Quality,7,8,6,3.3,2,1
7877,Inga Bunyard,81,Female,India,Low,Gold,7/30/2023,Makeup,Online,8853,4,Product Quality,18,5,5,1.9,3,1
7878,Humphrey Mawne,69,Transgender,India,Medium,Gold,9/26/2024,BodyCare,Offline,3414,5,Product Quality,5,1,2,2.8,5,1
7879,Gris Fildery,31,Male,Malaysia,High,Silver,09-07-2024,Makeup,Online,3335,7,Product Quality,11,8,8,5.0,0,1
7880,Tyler St Pierre,39,Male,Japan,High,Gold,04-10-2023,Makeup,Offline,505,2,Product Quality,18,7,8,0.3,0,1
7881,Hyacinthe Carabet,21,Female,United States,Low,Platinum,2/27/2024,Makeup,Online,7178,8,Wrong Item Received,13,7,6,1.4,5,1
7882,Tuck Shaudfurth,56,Male,Canada,Low,Platinum,3/20/2023,BodyCare,Online,4936,2,Side Effects,22,3,6,0.7,3,0
7883,Delora Voyce,25,Female,Japan,Medium,Silver,4/19/2023,Skincare,Offline,6010,1,Product Quality,3,6,9,4.2,3,1
7884,Sheffie Loalday,36,Male,India,Medium,Gold,2/15/2023,Skincare,Online,2590,1,Late Delivery,15,4,6,3.2,5,1
7885,Kirstin Ecclestone,45,Male,Canada,Low,Gold,11-09-2024,Makeup,Offline,6303,6,Product Quality,9,7,0,2.3,0,1
7886,Paige Diver,21,Female,Singapore,Low,Silver,06-09-2024,Skincare,Online,2846,6,Late Delivery,12,9,6,4.9,3,0
7887,Mollie Kemble,76,Male,Japan,Low,Gold,11/26/2024,Makeup,Online,938,6,Late Delivery,8,9,0,2.8,6,1
7888,Trude Bewicke,40,Female,India,Medium,Gold,1/14/2024,Skincare,Online,3462,4,Product Quality,9,1,3,5.0,4,1
7889,Baron Geram,41,Male,United States,Low,Silver,7/25/2023,Skincare,Online,2355,7,Product Quality,13,8,1,3.2,6,0
7890,Pippa Tittletross,18,Female,Australia,Medium,Gold,11-07-2023,Makeup,Online,3788,2,Side Effects,7,5,5,0.6,4,1
7891,Courtnay McMeekan,10,Male,Australia,Low,Gold,03-12-2023,BodyCare,Offline,2326,4,Product Quality,4,7,3,3.7,2,1
7892,Tim Bing,53,Male,India,Medium,Gold,07-11-2023,Skincare,Online,10547,3,Side Effects,23,5,7,2.9,1,0
7893,Kristel Capenor,34,Male,Australia,Low,Silver,9/15/2023,BodyCare,Online,9289,10,Side Effects,22,4,3,2.7,2,0
7894,Kellie Gawn,85,Female,United States,Low,Bronze,11/27/2024,Makeup,Online,4449,5,Side Effects,10,7,4,1.5,3,1
7895,Grazia Wallington,8,Female,United States,Medium,Silver,12/20/2023,BodyCare,Offline,5447,4,Other,4,5,6,5.0,1,1
7896,Barny Onge,8,Female,United States,High,Platinum,07-01-2023,Makeup,Online,3166,9,Product Quality,2,9,10,5.4,3,1
7897,Kellie Buzin,51,Female,India,Medium,Bronze,05-10-2023,Skincare,Online,8423,6,Other,5,4,6,5.1,5,0
7898,Ardenia Champkin,21,Male,India,Medium,Gold,02-12-2024,Skincare,Offline,10775,1,Product Quality,19,8,5,5.0,0,1
7899,Sandra Sommerland,74,Male,United Arab Emirates,High,Gold,4/25/2023,Makeup,Online,10627,9,Late Delivery,3,1,8,3.6,6,0
7900,Brigitte Teaze,35,Male,Hong Kong,Low,Gold,8/16/2024,Haircare,Online,8827,1,Product Quality,10,8,8,4.7,2,1
7901,Florri MacGillreich,22,Male,India,Low,Gold,05-10-2024,Makeup,Offline,6782,7,Product Quality,11,4,10,0.7,6,1
7902,Inesita Massy,83,Female,India,Medium,Silver,5/20/2024,Makeup,Online,6416,5,Wrong Item Received,19,4,4,5.0,6,1
7903,Theobald Labern,37,Male,India,Medium,Gold,8/22/2023,Makeup,Offline,6911,3,Product Quality,4,4,9,3.6,4,1
7904,Helge Mouse,20,Female,India,Medium,Gold,4/20/2023,Haircare,Online,1854,2,Late Delivery,9,1,0,2.7,5,1
7905,Keefer Blagden,74,Transgender,India,Medium,Platinum,3/28/2023,Haircare,Offline,8006,9,Product Quality,24,9,0,3.7,3,1
7906,Gena Cozins,13,Female,India,Low,Gold,12-08-2023,Skincare,Offline,610,8,Product Quality,2,9,0,1.7,5,1
7907,Rosie O' Ronan,20,Female,Canada,Low,Gold,12-02-2023,Makeup,Offline,2707,5,Product Quality,4,4,1,0.7,6,0
7908,Paddie Slyvester,85,Female,Canada,Medium,Gold,7/15/2024,Makeup,Offline,6891,8,Wrong Item Received,11,5,0,2.3,3,1
7909,Ulrich McKennan,28,Female,India,Medium,Silver,07-09-2024,Skincare,Online,8759,2,Side Effects,13,5,9,0.5,3,1
7910,Gabe Trethowan,55,Female,Qatar,High,Silver,1/13/2024,Skincare,Offline,10472,4,Product Quality,4,6,3,2.9,3,0
7911,Allie Billing,38,Female,Hong Kong,Medium,Gold,7/28/2024,Skincare,Online,6842,10,Product Quality,16,10,9,1.8,5,1
7912,Nelson Hadcroft,33,Female,Canada,Medium,Silver,09-04-2024,Makeup,Online,2810,6,Late Delivery,10,9,7,3.1,5,1
7913,Florri Foot,29,Female,India,High,Silver,4/13/2024,Skincare,Online,5793,9,Product Quality,2,9,5,3.0,4,1
7914,Marin Giacovetti,18,Male,India,Medium,Silver,9/26/2024,Makeup,Online,2258,3,Late Delivery,18,2,6,3.4,2,0
7915,Reeva Bednall,59,Female,United States,Low,Gold,08-02-2023,Makeup,Offline,7003,9,Product Quality,13,1,2,5.0,2,1
7916,Ninette Pittwood,23,Female,United Arab Emirates,Medium,Gold,7/20/2023,Haircare,Offline,10466,3,Side Effects,16,7,8,3.7,5,1
7917,Fran Abele,27,Male,India,Medium,Silver,2/24/2024,Skincare,Online,7391,10,Other,5,7,5,1.4,1,0
7918,Gerald Press,25,Female,United States,High,Gold,09-12-2023,Skincare,Offline,1691,7,Product Quality,14,3,0,1.7,3,1
7919,Luca Macklam,61,Female,India,Medium,Silver,02-11-2024,Skincare,Offline,8618,5,Side Effects,10,1,7,3.6,2,1
7920,Wake Wyche,19,Male,Australia,High,Gold,03-03-2024,Makeup,Offline,7791,7,Other,20,2,6,0.1,3,0
7921,Tomas Stephen,8,Female,United States,Medium,Gold,07-04-2023,Makeup,Offline,7959,10,Product Quality,15,7,2,1.2,5,0
7922,Chelsae Darracott,16,Female,United States,Medium,Platinum,2/20/2024,Makeup,Online,5877,6,Product Quality,22,4,5,3.5,1,1
7923,Godfrey Veitch,47,Female,India,Medium,Gold,10/31/2024,Makeup,Online,6212,5,Side Effects,11,5,2,1.0,2,0
7924,Elinor Nelsey,54,Male,India,Medium,Silver,01-04-2024,Makeup,Online,5474,1,Product Quality,23,5,8,1.1,1,0
7925,Eddie Huckleby,25,Female,India,Medium,Silver,05-02-2024,Makeup,Offline,1246,3,Other,20,10,9,1.0,6,0
7926,Correy Kramer,21,Female,India,Medium,Gold,08-11-2023,Skincare,Online,8237,2,Late Delivery,17,5,1,4.3,3,1
7927,Padraig Maffetti,55,Female,India,Low,Gold,09-07-2024,Skincare,Offline,4020,2,Late Delivery,15,3,9,5.3,5,0
7928,Sherwin Van den Velden,35,Female,Canada,High,Silver,02-03-2023,Makeup,Offline,7616,3,Wrong Item Received,24,6,6,2.3,6,1
7929,Della Kienl,54,Female,Singapore,Medium,Gold,3/23/2023,Makeup,Online,925,10,Product Quality,20,10,5,4.8,6,1
7930,Neda Lynam,85,Female,Australia,Low,Gold,3/21/2023,Makeup,Online,5488,9,Late Delivery,20,9,8,3.3,2,0
7931,Johanna Ralphs,83,Male,Japan,Medium,Bronze,05-10-2023,Haircare,Online,9942,7,Other,3,9,9,2.2,6,0
7932,Seline Ballaam,66,Female,India,High,Silver,3/21/2023,Haircare,Online,458,8,Side Effects,7,10,1,2.4,6,0
7933,Art Maiklem,43,Female,Canada,High,Gold,1/13/2023,Makeup,Online,3412,2,Side Effects,20,1,10,1.4,4,1
7934,Minor Daile,78,Male,United States,High,Bronze,2/19/2023,BodyCare,Online,2541,5,Late Delivery,4,2,4,0.5,3,0
7935,Letitia Cocking,63,Transgender,Qatar,Low,Gold,2/15/2023,Haircare,Offline,2931,3,Wrong Item Received,20,4,2,3.5,6,1
7936,Pate Gilleson,34,Male,India,Low,Gold,09-07-2023,Haircare,Offline,5298,1,Product Quality,15,4,1,0.8,1,1
7937,Barbara-anne Tidmas,26,Female,Japan,Medium,Gold,10-12-2024,Haircare,Online,6674,2,Late Delivery,15,7,3,0.7,3,1
7938,Berkeley Flanne,69,Transgender,India,Medium,Gold,02-11-2023,Skincare,Offline,4910,3,Product Quality,13,1,7,0.8,4,1
7939,Woody Conquest,36,Female,United States,Medium,Gold,3/14/2024,Haircare,Online,1346,7,Other,1,2,4,1.4,4,1
7940,Perice Lincey,18,Male,Australia,High,Gold,4/21/2023,Makeup,Online,3722,9,Product Quality,1,7,1,2.6,2,1
7941,Ainslee Harradine,35,Female,India,Low,Silver,8/14/2024,BodyCare,Online,8957,3,Late Delivery,15,8,0,5.4,2,0
7942,Martie Leathard,26,Male,United Arab Emirates,Low,Gold,03-09-2023,Makeup,Offline,5023,6,Product Quality,1,3,4,5.5,0,0
7943,Barthel Malim,76,Male,Australia,Medium,Gold,4/21/2023,Makeup,Offline,10006,10,Product Quality,19,2,7,5.6,4,1
7944,Lonnard McRinn,25,Female,United States,Medium,Silver,01-03-2023,Skincare,Online,6127,9,Other,19,10,0,3.9,6,0
7945,Alexandra Tidswell,11,Female,India,Low,Gold,2/26/2023,BodyCare,Online,3079,8,Product Quality,24,7,5,1.3,5,1
7946,Pall Osler,37,Female,India,Medium,Gold,10/28/2024,Makeup,Online,4077,8,Product Quality,4,1,1,1.7,2,1
7947,Dorena Nowill,34,Male,Canada,Low,Gold,6/27/2023,Makeup,Online,4027,9,Product Quality,9,8,5,3.8,0,1
7948,Carmencita Oaker,11,Female,India,High,Silver,7/17/2023,Skincare,Online,689,6,Product Quality,13,4,7,5.7,5,1
7949,Kathi Schultz,9,Female,Canada,Medium,Gold,03-10-2023,Skincare,Offline,7036,10,Product Quality,11,4,8,2.8,1,1
7950,Shirlene Abazi,30,Female,India,Medium,Silver,5/30/2024,BodyCare,Online,7119,6,Product Quality,12,2,0,4.0,2,1
7951,Florette O'Nion,10,Female,India,Medium,Bronze,03-10-2024,Skincare,Online,3743,1,Side Effects,6,5,7,5.2,4,1
7952,Marsh Manuele,43,Female,Japan,Medium,Gold,1/25/2024,Haircare,Online,10137,10,Product Quality,16,3,9,1.4,4,1
7953,Emalia Gilson,14,Male,India,High,Gold,09-04-2023,Makeup,Online,1776,6,Product Quality,1,3,8,3.4,0,1
7954,Sybilla Laffranconi,12,Female,Canada,Low,Silver,6/14/2023,BodyCare,Online,10499,1,Side Effects,18,6,10,1.6,3,1
7955,Ola Cowgill,16,Male,United Arab Emirates,Low,Gold,08-08-2024,Skincare,Online,5435,6,Product Quality,20,5,2,3.8,1,0
7956,Wendeline Paulon,10,Female,Australia,Medium,Silver,03-06-2024,Skincare,Online,9253,8,Product Quality,12,4,3,1.8,0,1
7957,Arther Housaman,35,Male,Singapore,Medium,Gold,05-10-2023,Makeup,Online,8882,10,Late Delivery,2,3,10,5.1,1,0
7958,Olenka Clyde,56,Female,Singapore,Low,Gold,02-01-2023,BodyCare,Offline,597,2,Wrong Item Received,7,4,6,1.8,5,1
7959,Carlin Schlagh,38,Male,United States,High,Silver,8/23/2023,BodyCare,Offline,3679,1,Product Quality,1,10,3,3.7,2,1
7960,Kelci Huckett,57,Female,India,Medium,Gold,3/15/2024,Skincare,Online,5890,7,Product Quality,16,8,7,3.0,0,0
7961,Antons Rosebotham,58,Transgender,India,Low,Silver,01-12-2024,Makeup,Offline,8062,8,Side Effects,7,8,7,4.1,3,1
7962,Malchy Gilliver,83,Male,India,Medium,Bronze,11-07-2023,Makeup,Online,8281,8,Late Delivery,24,9,0,4.1,6,1
7963,Cacilia Rikel,23,Male,Australia,High,Gold,7/24/2023,Makeup,Online,6047,1,Late Delivery,6,10,8,1.2,2,1
7964,Carlynne Taylorson,39,Male,Australia,Medium,Gold,7/29/2024,Skincare,Online,2385,5,Product Quality,13,8,1,3.3,1,1
7965,Benedikta McRobb,22,Female,Canada,Medium,Gold,7/14/2023,Makeup,Offline,9237,10,Product Quality,22,3,3,5.4,2,0
7966,Krystalle Brizland,24,Male,Australia,High,Bronze,04-09-2023,Makeup,Online,10446,1,Side Effects,16,4,4,5.4,4,1
7967,Carly Farress,49,Male,Hong Kong,Low,Gold,05-04-2024,BodyCare,Online,2009,7,Product Quality,3,7,0,2.7,0,1
7968,August Beagen,39,Transgender,India,Medium,Silver,10/19/2023,Makeup,Online,2068,3,Product Quality,13,6,2,3.8,4,1
7969,Klement Syvret,15,Transgender,United States,Medium,Silver,11/22/2024,Skincare,Online,9546,10,Side Effects,9,5,1,4.1,0,1
7970,Rogers Passler,52,Female,Australia,Medium,Silver,02-05-2024,Makeup,Online,1792,2,Product Quality,10,7,9,1.4,2,0
7971,Jocelin Lynam,38,Female,India,Low,Gold,05-01-2023,Makeup,Online,7977,5,Product Quality,14,7,8,4.5,6,1
7972,Lorine Pockett,70,Male,India,High,Gold,4/13/2023,Makeup,Online,760,3,Product Quality,15,3,10,3.2,3,1
7973,Teressa Matzaitis,76,Male,India,Medium,Bronze,10/30/2023,Skincare,Online,10183,9,Side Effects,3,5,1,2.7,3,1
7974,Maddie O'Tierney,15,Female,India,Medium,Gold,9/19/2023,Makeup,Offline,7240,4,Product Quality,9,10,10,2.6,1,1
7975,Ripley Upham,74,Male,United States,Low,Gold,1/22/2023,Skincare,Online,3857,5,Product Quality,24,2,7,1.1,2,1
7976,Dorella Hughes,25,Female,Australia,Medium,Gold,05-04-2024,Makeup,Online,1831,8,Product Quality,4,10,3,4.4,6,1
7977,Renell Theze,17,Male,India,High,Gold,4/14/2023,BodyCare,Online,10712,1,Side Effects,2,9,0,2.7,4,0
7978,Moise Allsepp,49,Transgender,India,High,Gold,10/19/2024,Haircare,Online,3775,7,Product Quality,3,7,2,1.6,6,0
7979,Anatollo Galiero,81,Female,United Arab Emirates,Medium,Silver,01-06-2023,BodyCare,Online,734,9,Late Delivery,24,9,7,3.1,2,1
7980,Pippa Kleinstub,28,Male,Canada,High,Gold,04-03-2024,Makeup,Online,9520,4,Product Quality,18,5,10,4.9,0,1
7981,Olivier MacKill,44,Female,Qatar,Medium,Bronze,1/25/2024,Skincare,Online,4919,6,Late Delivery,10,10,5,4.5,6,0
7982,Felike Portigall,76,Female,India,Medium,Bronze,2/27/2023,Skincare,Online,2040,6,Product Quality,8,1,8,2.0,4,1
7983,Natalee Crampin,26,Male,Australia,Low,Silver,8/16/2024,Makeup,Online,8628,10,Late Delivery,8,5,6,1.8,6,1
7984,Colleen Grabbam,13,Female,India,Medium,Gold,11/18/2024,Makeup,Online,7121,7,Wrong Item Received,12,3,0,3.4,1,0
7985,Jerrold Putten,15,Male,India,Medium,Gold,04-12-2024,Skincare,Offline,6867,3,Product Quality,20,5,9,3.4,6,0
7986,Merralee Caton,52,Female,United States,Low,Platinum,7/16/2024,Skincare,Online,2907,4,Product Quality,1,8,10,4.1,1,1
7987,Celestyn Diprose,59,Female,India,High,Gold,4/13/2024,Haircare,Online,4661,5,Side Effects,6,8,10,1.0,4,0
7988,Rianon Davidi,80,Male,Canada,Medium,Gold,7/27/2024,Makeup,Online,3333,7,Side Effects,2,6,7,4.1,1,1
7989,Nadya Spurdle,42,Male,Canada,Medium,Gold,8/22/2023,Skincare,Online,4439,6,Product Quality,8,4,10,0.3,0,1
7990,Sabina Blune,14,Female,Singapore,High,Silver,3/17/2024,Skincare,Offline,8189,3,Product Quality,22,3,4,2.4,3,0
7991,Jefferson Groocock,8,Male,United States,Medium,Bronze,5/16/2024,Makeup,Online,3199,3,Late Delivery,24,2,1,4.7,4,0
7992,Garrick Dabnor,25,Female,Australia,Medium,Gold,06-07-2023,Makeup,Offline,10131,5,Product Quality,2,9,3,1.2,6,1
7993,Cristin Harriott,50,Male,India,High,Platinum,5/21/2024,Makeup,Online,9477,8,Late Delivery,6,2,7,3.0,4,0
7994,Berna Faltin,68,Male,United Arab Emirates,Low,Gold,05-04-2023,Skincare,Offline,8027,3,Product Quality,3,8,4,1.0,5,0
7995,Crysta Herkess,8,Male,United States,Low,Gold,10-05-2023,Makeup,Online,3376,5,Side Effects,13,8,1,1.8,4,0
